0.7851421465644494,-0.9997966678153829,-0.5000854573200744,-0.007104615230055497,-0.023952746006888737,-0.0010415969151071323,0.018913274874509133,0.004842851305096167,0.008129651182919716,-0.004619071886598396,0.003979483574306273,-0.00046890427798491397,0.0
0.7848614665272289,-0.9995856214763185,-0.5001841483078585,-0.016331675509175338,-0.04731587614541741,-0.002115213036316689,0.03725312510809864,0.011847040824099719,0.016689736092099207,-0.009830355238852038,0.00798959735380637,-0.00113021650055913,0.0
0.784592771409269,-0.999387867758364,-0.5002754154524623,-0.026731776856564925,-0.07009327814171554,-0.003222438014991811,0.05501999520215915,0.020027387172182613,0.024757534668139757,-0.014721964150618378,0.011701706649233689,-0.0016661361317122428,0.0
0.784353754244014,-0.9992122193880949,-0.5003498760249846,-0.03744582327430401,-0.0922905068044554,-0.004363811264870502,0.07221774251276539,0.02850732553884939,0.03192680515857517,-0.01887169267610222,0.014996383092377592,-0.0019412706099045643,0.0
0.7841483955993902,-0.9990594135070191,-0.5004059291956188,-0.047913897335872105,-0.11391477836946998,-0.005538982242705062,0.08885333501206037,0.03672284430212194,0.0381429757387186,-0.022200121669723513,0.01788358195967281,-0.0019407278906776381,0.0
0.7839740944945075,-0.9989267478879218,-0.5004455379878718,-0.057846524913176406,-0.1349747397784246,-0.006747044110478919,0.10493602590612455,0.044386834862706635,0.04350738967913624,-0.024787107647361504,0.02042248325251821,-0.0017022012207433884,0.0
0.7838261312207307,-0.9988107264328485,-0.5004716950307532,-0.06713122181766587,-0.1554801701334396,-0.007986811101764198,0.12047657359498597,0.051391278982321764,0.048162329303937663,-0.02676018319946281,0.022678860333990795,-0.0012767142295158442,0.0
0.783699708923314,-0.9987081391460324,-0.5004873065579313,-0.07575353392355821,-0.17544169149699726,-0.009256991155691355,0.13548666606979595,0.05772628464054233,0.052242258120541285,-0.028244838753542875,0.024709417171417027,-0.0007119978044185276,0.0
0.7835906705619251,-0.9986163602250883,-0.5004948271045295,-0.08374682891621826,-0.19487052287202877,-0.010556277982030774,0.14997853417178766,0.0634291691104108,0.05585909430516154,-0.029347878632071753,0.02655868412931185,-4.746845622196987e-05,0.0
0.7835906705619251,-0.998533336145904,-0.5004962118625121,-0.09116421754626569,-0.21377828522782893,-0.011883394731679545,0.16396470017646328,0.06855624004346986,0.05910130510496504,-0.030154910257002312,0.028260352347557985,0.0006860425004048585,0.0
